id,target
290745,6.944014
290746,7.50489
290752,7.631474
290753,7.141212
290757,7.337504
290762,7.788104
290766,7.680814
290768,7.88054
290769,7.833706
290771,7.406506
290772,7.408072
290778,7.149548
290779,7.505114
290780,7.301214
290782,7.290942
290784,7.581396
290786,7.331276
290788,7.376678
290789,7.252292
290791,7.432322
290792,7.554542
290795,7.541624
290799,7.744084
290800,7.30371
290804,7.645751
290806,7.468649
290809,8.003756
290811,7.14486
290814,7.373315
290819,7.231974
290820,7.464256
290824,7.227112
290827,7.54427
290833,7.620804
290835,7.143048
290837,7.415177
290839,7.402817
290846,7.758708
290850,7.765064
290852,7.662865
290856,7.439952
290857,7.130324
290859,7.918905
290861,7.423062
290864,7.744162
290865,6.890212
290867,6.963563
290869,7.246664
290872,7.460252
290877,7.00865
290882,7.010026
290883,7.154318
290885,7.6247
290892,7.502172
290893,6.781034
290894,7.41065
290900,7.685678
290905,7.182331
290907,7.693154
290909,7.761372
290911,7.561528
290914,7.325866
290916,7.047622
290918,6.869975
290920,7.797414
290925,7.436594
290927,7.400332
290929,7.526044
290933,7.331436
290934,7.781656
290936,7.6021
290939,7.172139
290942,6.901416
290943,7.660411
290944,7.625178
290947,7.607975
290948,7.636214
290949,6.775848
290952,7.350448
290956,7.417518
290957,7.327252
290960,7.29305
290962,7.34008
290964,7.292264
290965,8.18553
290966,7.424792
290973,7.918227
290974,7.587978
290977,7.486939
290978,6.797066
290979,7.581877
290981,7.446102
290987,7.443712
290988,7.650571
290991,7.688556
290992,7.549725
290993,7.220469
290994,7.90191
290996,6.864847
291000,7.257479
291002,7.351594
291004,7.429351
291006,7.748244
291010,7.645418
291011,7.113951
291013,7.44731
291020,7.398358
291024,7.805805
291025,6.995714
291029,7.704151
291030,7.43933
291031,7.58301
291034,7.441162
291038,7.665526
291040,7.571994
291041,7.62944
291048,7.228319
291050,7.240436
291051,7.237514
291054,7.128916
291056,7.546806
291058,7.135382
291060,7.394728
291061,7.584377
291062,7.52135
291063,7.58424
291065,7.7088
291066,7.492059
291067,7.226844
291068,7.670527
291071,7.418084
291072,7.489471
291073,7.707618
291074,7.146214
291077,7.369486
291083,7.076566
291089,7.294372
291090,7.159136
291093,7.317279
291096,7.65701
291098,7.307286
291101,7.293992
291108,7.358161
291111,7.702058
291115,7.758466
291116,7.688445
291117,7.94065
291119,7.261146
291120,7.368936
291125,7.549948
291126,7.332836
291129,7.624546
291131,7.328927
291132,7.766666
291133,7.195604
291134,7.650288
291136,7.701433
291138,7.67447
291139,7.310579
291141,8.161006
291143,6.715189
291144,7.242318
291146,6.686952
291150,8.094192
291153,7.375493
291154,7.257648
291155,7.901438
291156,7.028229
291159,7.446775
291161,7.230744
291167,7.672998
291169,7.104278
291170,7.617306
291172,7.4146
291173,7.819584
291175,7.648866
291177,7.144966
291180,7.857058
291182,7.430037
291185,7.560967
291189,7.420484
291191,7.623662
291195,7.67844
291196,7.46125
291197,7.393946
291199,7.601031
291200,7.902625
291201,7.512669
291205,7.539325
291207,7.612471
291208,7.645982
291209,7.405586
291211,7.919888
291212,7.470438
291216,7.436525
291217,8.050684
291218,8.167318
291219,7.371419
291226,7.254153
291228,7.264085
291229,7.642997
291232,7.356357
291238,7.261416
291239,7.1941
291241,7.429516
291242,7.226424
291249,7.308674
291251,7.006726
291253,8.008532
291254,7.82141
291262,7.318161
291263,7.371716
291265,7.67276
291268,7.019038
291270,7.548888
291272,7.261604
291276,7.365366
291277,7.080955
291279,7.145902
291283,7.433484
291285,7.433328
291287,7.898514
291289,7.555716
291293,7.566599
291302,7.681904
291303,7.671466
291304,6.968004
291305,7.80072
291309,7.410882
291310,7.203508
291314,6.888566
291316,7.329476
291317,7.844924
291318,7.381352
291319,7.48157
291321,7.39788
291324,7.800219
291329,7.687708
291330,7.671568
291331,7.272669
291336,7.4763
291337,7.796418
291340,7.438596
291342,7.359795
291345,6.990443
291346,7.672111
291347,7.786321
291349,7.595072
291350,7.463702
291351,7.169374
291357,7.42691
291360,7.658208
291363,7.393015
291364,7.08552
291365,7.46999
291367,7.697575
291371,7.279026
291373,7.557928
291375,7.68355
291383,7.415672
291387,7.78286
291388,7.4773
291389,6.9603
291391,8.066412
291392,7.836292
291393,7.352407
291394,7.48663
291395,7.435777
291397,7.228132
291400,7.988901
291402,7.851125
291403,7.303475
291405,7.41657
291407,7.180734
291414,7.205102
291416,7.591204
291417,7.762462
291418,7.30684
291420,7.513282
291421,7.350306
291424,7.529954
291425,7.800401
291430,7.467851
291431,7.276778
291435,7.634482
291437,7.774267
291438,7.206337
291439,7.44669
291440,7.300337
291444,7.221396
291447,7.736639
291449,7.675961
291452,7.554298
291453,7.23133
291454,7.116842
291455,7.341984
291456,7.179907
291459,7.555776
291460,7.390581
291461,7.141338
291464,7.702236
291466,7.246778
291469,7.378256
291473,7.840351
291474,7.39636
291477,7.237096
291479,7.373732
291482,7.795377
291485,7.642416
291486,7.149938
291487,7.432644
291488,7.310127
291492,7.44792
291493,7.58523
291495,8.142184
291501,7.045697
291503,7.366064
291507,7.286993
291513,7.389578
291514,7.253185
291515,7.511808
291521,7.972841
291522,7.893005
291524,7.437866
291527,7.593039
291529,7.206351
291531,7.435184
291532,7.275374
291538,7.154295
291541,7.173134
291547,7.178904
291548,7.483774
291549,7.686322
291551,7.524439
291552,7.417856
291554,7.663069
291557,7.170242
291559,7.586698
291562,7.362062
291564,7.774468
291565,7.917058
291566,7.466646
291568,7.575613
291569,7.311292
291571,7.140648
291573,7.981154
291574,7.194496
291581,7.898046
291589,7.340972
291591,7.451262
291593,7.142506
291594,7.85076
291599,7.307652
291600,7.49247
291601,7.213474
291608,7.638662
291609,7.63447
291616,7.715038
291618,7.721164
291619,7.72478
291622,7.63868
291624,7.465392
291629,7.600424
291631,7.763134
291633,7.278427
291636,7.23298
291637,7.552806
291638,7.783092
291640,7.545848
291641,7.97335
291645,7.924711
291646,7.774099
291649,7.44121
291652,7.613446
291656,7.599205
291662,7.701607
291663,7.283232
291667,7.37209
291670,7.198628
291671,7.762388
291676,7.581069
291680,7.025355
291684,7.476078
291685,7.677479
291687,7.328877
291691,7.206254
291693,7.410544
291695,7.463223
291696,7.465188
291699,7.16388
291701,7.492062
291702,7.998728
291709,7.183141
291710,7.902114
291711,7.32164
291713,7.391608
291715,6.91571
291722,7.265832
291724,7.185488
291725,7.317198
291726,7.111562
291727,7.619297
291728,7.133482
291729,7.466466
291731,7.006924
291732,7.58962
291737,7.86035
291743,7.681427
291746,8.10455
291748,7.161753
291750,7.702426
291751,7.57357
291754,7.637739
291758,7.649204
291761,7.348222
291762,7.728782
291763,7.36002
291766,7.521242
291767,7.581019
291773,7.340076
291774,7.191776
291779,7.154022
291780,7.310268
291784,7.517092
291785,7.422591
291786,7.415737
291787,7.103822
291789,7.46023
291790,7.075901
291791,7.519168
291792,7.581752
291795,7.529842
291798,7.325259
291801,7.193738
291806,6.862234
291807,7.059942
291810,7.446242
291816,7.138865
291817,7.562591
291820,7.391944
291822,8.002866
291824,7.727986
291826,7.327502
291829,7.597602
291830,7.611019
291832,7.439698
291833,7.170624
291844,7.709919
291845,7.289512
291851,7.1891
291852,7.30335
291859,7.01223
291860,7.968582
291862,7.387075
291866,7.395418
291868,6.894794
291869,7.585202
291870,7.652701
291872,7.236764
291875,7.415916
291877,7.436518
291883,6.824908
291884,8.093514
291885,7.340132
291886,7.761677
291888,8.16318
291889,7.633704
291890,7.579568
291895,7.890534
291898,7.398686
291901,7.284986
291903,7.295124
291904,7.307041
291905,7.420529
291909,7.229313
291919,7.859678
291920,7.286304
291921,7.711462
291930,7.717804
291931,7.06582
291932,7.194396
291937,7.487618
291939,7.498573
291940,7.673654
291943,7.191325
291947,7.723079
291950,7.830956
291953,7.66777
291955,6.940626
291957,7.613709
291963,7.29584
291966,7.825284
291969,7.263185
291972,7.645806
291973,7.178034
291975,7.259598
291977,7.602153
291978,7.415842
291980,7.259196
291981,7.155685
291983,7.411374
291984,7.580859
291985,7.536292
291986,6.93812
291988,7.324684
291989,7.147025
291991,7.322467
291994,7.063108
292002,7.502346
292003,7.251595
292004,7.442028
292008,7.18564
292012,7.66903
292015,7.47536
292016,7.2613
292018,7.27828
292019,7.508025
292023,7.584832
292024,7.558268
292027,7.545464
292029,7.49432
292030,7.961164
292031,7.216734
292033,7.403239
292035,7.339024
292039,7.395974
292043,7.770108
292045,7.130409
292047,7.706133
292052,7.284302
292055,7.178634
292057,7.485847
292061,7.791861
292063,7.3637
292072,7.30703
292076,7.368056
292077,7.413962
292079,7.476022
292080,7.465911
292083,7.443667
292086,7.376456
292089,7.701942
292091,7.397613
292095,7.332088
292097,7.386868
292103,7.468232
292107,7.6371
292108,7.534618
292112,8.208541
292114,7.286797
292115,7.702752
292117,7.309882
292121,7.192092
292123,7.858386
292124,7.379178
292127,7.379277
292131,7.467204
292134,7.09742
292135,7.564899
292136,7.761636
292137,7.623921
292141,7.039094
292142,7.461624
292146,7.562113
292148,7.726915
292149,7.26172
292155,7.5363
292156,7.78551
292157,7.137736
292159,7.396186
292160,7.342994
292162,7.516364
292164,7.768954
292165,7.757801
292169,7.66516
292170,7.148787
292173,7.319323
292174,7.12906
292177,7.581409
292178,7.536244
292187,7.532194
292189,7.221614
292192,7.563598
292196,7.274778
292198,7.219692
292206,7.283966
292210,7.24481
292215,7.20665
292216,7.166842
292217,7.409675
292220,7.672174
292222,7.588142
292223,7.634726
292224,7.202194
292225,7.465454
292226,7.501394
292228,7.900538
292229,7.664612
292230,7.245648
292234,6.811233
292238,7.358333
292241,8.139617
292243,7.79146
292245,7.350468
292248,7.624385
292249,7.34562
292251,7.620248
292253,7.337115
292256,7.241065
292258,7.466296
292266,7.554028
292267,7.608171
292269,7.519922
292273,7.006672
292274,7.34458
292275,7.760398
292277,6.855907
292278,7.04636
292280,7.52751
292282,7.316244
292283,7.457787
292284,7.360856
292286,7.510332
292292,7.124125
292294,7.260874
292301,7.565026
292303,7.769118
292306,7.195608
292308,7.273448
292309,7.452468
292310,7.324641
292311,7.82998
292312,7.222728
292313,7.8391
292315,7.093448
292316,7.922806
292319,7.123261
292321,7.592933
292324,7.186974
292326,7.500981
292327,7.33606
292328,7.020353
292329,7.651622
292330,7.844904
292331,7.95093
292333,7.617705
292334,7.435412
292335,7.634196
292337,7.311189
292342,7.471746
292347,7.142665
292353,7.890534
292356,7.819056
292361,7.599248
292362,7.58387
292370,7.55248
292371,7.005723
292372,7.442457
292374,7.489986
292375,7.89584
292376,7.278556
292378,7.428922
292382,7.53841
292384,7.219836
292385,7.4268
292390,7.245806
292393,6.669414
292396,7.282844
292397,7.631292
292399,7.879738
292400,7.418516
292401,7.329736
292406,7.373656
292407,7.535262
292410,7.887842
292412,7.256483
292413,6.743848
292414,7.932045
292415,7.225686
292417,7.633151
292418,7.518848
292419,7.70975
292421,7.558146
292422,7.041827
292429,7.621164
292430,7.672358
292433,7.607682
292439,7.081878
292442,7.169486
292446,7.038284
292449,7.301135
292451,7.448076
292453,7.677171
292458,7.152814
292460,7.208092
292461,7.591613
292463,7.282257
292464,7.556212
292467,7.413338
292474,7.070436
292480,7.734059
292484,7.430234
292490,7.486114
292493,7.133674
292494,7.83345
292498,7.777112
292499,8.000189
292500,7.236966
292504,7.6073
292508,7.826336
292510,7.792575
292515,7.41177
292516,7.636947
292517,7.283459
292518,7.272146
292519,7.682486
292522,7.116514
292524,7.436281
292529,7.545154
292531,7.46828
292532,7.387072
292533,7.827894
292536,7.161662
292537,7.38504
292540,7.548307
292541,7.328912
292543,7.516856
292544,7.23686
292545,7.214452
292546,7.566035
292547,7.54897
292550,7.671038
292553,7.537817
292554,7.523616
292556,7.228628
292557,7.546066
292568,7.455034
292569,7.068005
292571,7.333818
292573,7.476674
292575,7.304418
292580,7.615306
292581,7.307884
292582,7.756306
292584,7.258882
292586,7.119216
292591,7.437181
292592,7.556705
292594,7.549972
292595,6.983642
292599,7.592868
292600,7.471114
292604,7.428438
292605,7.157312
292606,7.590738
292612,7.688611
292613,7.951169
292616,7.422766
292617,7.145893
292619,7.365542
292621,6.825424
292623,7.521228
292631,7.203224
292632,7.350885
292633,6.834742
292634,7.02065
292636,7.55495
292639,7.286266
292640,7.435834
292643,7.508416
292644,7.305782
292645,7.293596
292646,7.170248
292650,7.722153
292653,7.178002
292656,7.096588
292657,7.548212
292661,7.62683
292662,7.30177
292664,7.503465
292668,7.318239
292669,7.653606
292670,7.74726
292677,7.413704
292678,7.699494
292680,7.659442
292684,7.669448
292686,6.769574
292687,7.529652
292690,7.839476
292691,7.194629
292696,8.330114
292697,7.85382
292701,7.57934
292703,7.498236
292704,7.905238
292705,7.490996
292706,7.589744
292707,7.619362
292708,7.23061
292710,7.627788
292711,7.242666
292714,7.582752
292715,7.614004
292717,7.389302
292720,7.42128
292722,7.23615
292723,7.400813
292725,7.392784
292726,8.265128
292728,7.376514
292729,7.28552
292738,7.300594
292739,7.177181
292740,7.381438
292741,7.314377
292743,7.736456
292750,7.702838
292752,7.850114
292755,8.15147
292756,7.379622
292757,7.270403
292759,7.295246
292760,7.378176
292763,7.600683
292765,7.271828
292769,7.16011
292770,7.538804
292771,7.128125
292776,7.625852
292780,7.31385
292783,7.544688
292787,7.566372
292789,7.56895
292791,7.690368
292796,7.527712
292797,7.257473
292799,7.870681
292800,7.561508
292802,7.335564
292805,7.457374
292806,7.649237
292810,7.445356
292812,7.461235
292816,7.504358
292818,7.101697
292820,7.598728
292823,7.58057
292827,7.664088
292829,7.767296
292830,7.785363
292831,7.758796
292832,7.224445
292833,7.10079
292834,7.226262
292837,7.70546
292840,7.314703
292842,7.10984
292843,7.524316
292844,7.696216
292853,7.861159
292855,7.617544
292856,7.283565
292859,7.231574
292862,7.341267
292863,6.983905
292869,7.387436
292870,7.63572
292875,7.436994
292876,7.465504
292877,7.834514
292878,7.564272
292879,7.547928
292884,7.38615
292887,7.684238
292890,7.42608
292891,7.681904
292896,7.88469
292899,7.452772
292900,7.753328
292901,7.120656
292906,7.396118
292908,7.589236
292910,7.265208
292911,7.423922
292914,7.070869
292918,7.420802
292919,7.561754
292920,7.198062
292922,7.505652
292924,7.484381
292926,7.327102
292927,7.469558
292929,7.261012
292936,7.71446
292939,6.91304
292940,7.210109
292941,7.214216
292943,7.388914
292945,7.036381
292949,7.509924
292951,7.397806
292952,7.471942
292955,7.172066
292958,7.097046
292959,7.587997
292960,7.212359
292962,7.3649
292963,7.900901
292964,7.24313
292966,6.902702
292971,7.508498
292972,7.639284
292973,7.501446
292975,7.24771
292978,7.319962
292979,7.100314
292980,7.461308
292983,7.64242
292984,7.409
292986,7.739636
292988,7.346662
292989,7.37236
292990,7.384422
292992,7.494108
292994,7.743617
293001,6.44512
293007,7.267982
293008,7.460935
293009,7.719224
293011,7.451076
293012,6.990652
293013,7.171254
293014,7.00991
293015,7.770459
293016,7.526892
293017,7.913926
293019,6.927304
293020,6.870622
293021,7.655228
293022,7.488105
293025,7.056979
293026,7.270422
293027,8.059916
293028,7.745694
293029,7.463024
293032,7.622006
293034,7.392172
293035,7.446481
293038,7.349758
293040,7.600724
293042,7.900036
293043,7.409414
293044,7.693949
293046,7.62947
293052,7.497222
293055,7.48634
293056,7.592782
293060,7.80299
293061,7.342888
293062,7.464441
293071,6.851126
293073,7.478791
293074,7.39919
293077,7.543976
293080,7.507442
293082,7.24207
293083,7.299354
293084,7.637416
293088,7.257881
293092,7.81442
293093,7.376061
293096,7.634851
293098,7.452691
293102,7.562421
293106,7.68478
293108,7.29608
293110,7.367341
293111,7.333744
293113,7.783292
293116,7.094786
293120,7.589037
293122,7.693686
293123,7.32601
293124,7.287705
293125,7.105082
293131,7.578402
293132,7.371832
293133,7.245618
293139,7.706944
293148,7.44695
293151,7.630422
293152,7.940506
293158,7.680115
293163,7.86167
293165,7.456226
293172,7.503448
293177,7.568042
293178,7.317334
293179,7.401478
293182,7.579256
293184,7.626344
293189,7.412508
293191,7.611874
293192,7.14482
293194,7.249501
293202,8.188999
293203,7.278011
293206,7.069632
293207,7.273334
293210,7.570101
293212,7.337154
293215,7.643094
293220,7.869822
293224,7.3325
293234,7.648282
293236,7.469164
293238,7.679188
293239,7.528474
293245,7.615438
293246,7.646158
293249,6.93641
293260,7.34215
293262,7.490219
293263,7.528946
293272,7.409997
293273,6.967533
293275,7.425403
293283,7.242096
293284,7.471616
293287,7.665846
293291,7.225933
293296,7.574818
293302,7.879063
293303,7.116323
293304,7.459618
293305,7.348164
293306,7.328367
293310,7.314171
293311,7.371104
293313,7.424574
293316,7.167554
293318,7.235139
293319,7.62964
293321,7.399938
293325,7.377864
293328,7.327744
293334,7.400854
293335,7.396
293341,7.301092
293346,7.403786
293353,7.321566
293354,7.445242
293356,7.52241
293358,7.66204
293359,7.340418
293363,7.624438
293366,7.421235
293369,7.278034
293370,7.500742
293371,6.946716
293373,7.277664
293382,7.482774
293384,7.482016
293386,7.245982
293387,7.548674
293388,7.180144
293389,7.664836
293390,7.79752
293391,8.041418
293392,7.95561
293396,7.52882
293398,7.143532
293401,7.380538
293403,7.321769
293404,6.991096
293409,7.789262
293414,7.659332
293416,7.796464
293417,7.801575
293419,8.056113
293420,7.319237
293422,7.160442
293424,7.60515
293425,7.429301
293428,7.311494
293431,7.04132
293434,7.669843
293438,7.46344
293439,7.823675
293440,8.083414
293441,7.427471
293442,7.439316
293446,7.47517
293449,8.02994
293450,7.733061
293453,6.913324
293457,7.681494
293459,7.274586
293460,7.592186
293462,7.614732
293463,7.330506
293464,7.713362
293471,7.810065
293472,7.87788
293473,7.41963
293475,7.694216
293477,7.402403
293478,7.360168
293479,7.301414
293481,6.90066
293483,7.465419
293485,7.405304
293486,7.529823
293488,7.412944
293490,7.257121
293491,7.49286
293493,7.278646
293494,7.656576
293495,6.956802
293497,6.913838
293500,7.767489
293503,7.771317
293504,7.669098
293506,7.347686
293507,7.465604
293509,7.253632
293510,8.082536
293511,7.58726
293520,7.634993
293524,7.689816
293529,7.355792
293537,7.527294
293540,7.736358
293543,7.316182
293544,6.532954
293546,7.260442
293551,7.127534
293552,7.895987
293560,7.294414
293561,7.271836
293563,7.388236
293564,7.342715
293565,7.6735
293566,7.448867
293570,7.530694
293573,7.473148
293576,7.620754
293579,7.332896
293580,7.4446
293584,7.054636
293585,7.773251
293589,7.488752
293591,7.214836
293592,7.86957
293598,7.286962
293600,7.55462
293601,7.657702
293602,7.453877
293604,7.890635
293607,7.354953
293611,7.190346
293614,7.794338
293624,7.444437
293627,7.69163
293628,8.296922
293633,7.408032
293635,7.7173
293636,7.305772
293638,7.67364
293640,7.147535
293642,7.13457
293643,7.327437
293648,7.839799
293649,7.596035
293650,7.4994
293655,7.582321
293656,7.45746
293659,7.54146
293661,7.376698
293665,7.644792
293669,7.277848
293670,7.635882
293671,7.93096
293673,7.278356
293674,7.461688
293677,7.457078
293686,7.724308
293689,7.157118
293691,7.246122
293693,7.335512
293695,7.331312
293699,7.377388
293702,7.36677
293709,7.803418
293710,7.352365
293711,7.432099
293713,8.000482
293714,7.248657
293716,7.210938
293717,7.074629
293718,7.696708
293720,7.787583
293723,7.567833
293727,7.950086
293730,7.9833
293732,7.458524
293733,7.150824
293737,7.472998
293738,7.038163
293741,7.603916
293743,7.187614
293744,7.398122
293745,7.158304
293747,7.699766
293749,8.02305
293751,6.897791
293754,7.899534
293758,7.685991
293760,7.07596
293764,7.510669
293769,7.287238
293771,7.853648
293773,7.632798
293776,7.158498
293779,7.49289
293780,7.528658
293784,7.320823
293785,6.72256
293794,7.568954
293795,7.245392
293797,6.948177
293798,7.730188
293800,7.421596
293802,7.472867
293805,7.836736
293806,7.458748
293808,7.312458
293813,7.190224
293814,7.033821
293817,7.24944
293824,7.407432
293825,7.692306
293833,7.294868
293834,7.438086
293837,7.21716
293840,7.357822
293843,7.112505
293853,7.297494
293854,7.330946
293857,7.56045
293860,7.326954
293861,8.501514
293865,7.42995
293866,8.0473
293867,7.623024
293868,6.98606
293875,7.561056
293877,7.381574
293879,7.728696
293888,7.547743
293889,7.328808
293890,7.593728
293891,8.01656
293896,7.331196
293898,7.771517
293899,7.218929
293906,7.586418
293907,7.720774
293909,7.725726
293910,6.882896
293915,7.535088
293919,7.229431
293920,7.631644
293921,7.40147
293923,7.652454
293926,7.372646
293927,7.681391
293931,7.569944
293936,7.137787
293939,7.845348
293940,7.7184
293944,7.60705
293945,7.59091
293947,7.165827
293948,7.657305
293949,7.613813
293951,7.152377
293960,7.30557
293962,7.20799
293964,7.434718
293965,7.421384
293967,7.463587
293968,7.841204
293970,7.849824
293971,7.140242
293972,6.95868
293980,7.267536
293982,6.891419
293983,7.737013
293984,7.085928
293985,7.620698
293991,7.33774
293992,7.62568
293998,7.511536
294011,6.951151
294014,7.233566
294018,7.491586
294020,6.992937
294022,7.821472
294024,7.892209
294031,7.745428
294037,7.934497
294038,7.406658
294040,7.325908
294041,7.546616
294050,7.315256
294051,7.120455
294054,7.034049
294055,7.827646
294056,7.547312
294059,7.445019
294060,7.986068
294062,7.428773
294063,7.58572
294066,7.944379
294069,7.728801
294070,7.14571
294072,7.198402
294074,7.24343
294081,7.443492
294085,7.562892
294087,7.711478
294088,7.086748
294094,7.49845
294099,7.493682
294100,7.668982
294102,8.04199
294105,7.218336
294109,7.056198
294110,7.411993
294112,8.155637
294116,7.42594
294117,7.299308
294118,7.003975
294122,6.935988
294123,7.561547
294127,6.865097
294131,7.432082
294133,7.644928
294136,7.504313
294137,7.087334
294139,7.478189
294140,7.518955
294150,6.855698
294152,7.225432
294154,7.533272
294156,7.191956
294157,7.225416
294163,7.337504
294164,7.190271
294167,7.495883
294169,7.163358
294172,7.471574
294175,7.421128
294177,7.76596
294178,7.243432
294181,7.361318
294182,7.619858
294185,7.721607
294186,7.343047
294187,7.033064
294192,7.322936
294193,7.638967
294194,7.374164
294198,7.638552
294206,7.585204
294207,7.337813
294209,7.6203
294211,7.810254
294213,7.683742
294214,7.524625
294215,7.499928
294216,7.6683
294218,7.41055
294221,6.683806
294222,7.09956
294226,7.382314
294227,7.581481
294231,7.19601
294233,7.500318
294237,7.614186
294238,7.149622
294239,7.118995
294240,7.125073
294241,7.387365
294243,7.025998
294245,7.378824
294246,7.449554
294249,7.525855
294250,7.17843
294251,7.559523
294263,7.640198
294268,8.044164
294271,7.79289
294276,7.428317
294277,7.491972
294278,7.956378
294281,7.76038
294284,7.277636
294285,7.30651
294287,6.804138
294288,7.363244
294289,7.712196
294292,7.476448
294293,7.771285
294296,7.577864
294298,7.602359
294310,7.35455
294313,7.59168
294315,7.826298
294318,7.222732
294320,7.08893
294327,7.067257
294328,6.99666
294329,7.406838
294330,7.682025
294331,7.940834
294337,7.21671
294339,7.440116
294343,7.152748
294345,6.945478
294346,7.531512
294350,8.143276
294352,7.36797
294353,7.330342
294355,7.420794
294356,7.521682
294358,7.92749
294361,7.343229
294368,7.181482
294369,7.2672
294375,7.182659
294377,7.518404
294380,7.253641
294382,7.373478
294383,7.089095
294386,7.600491
294388,7.590667
294392,7.308636
294393,7.851138
294394,7.44258
294395,7.555066
294397,7.588856
294400,7.340133
294401,7.760686
294409,7.478211
294410,7.131992
294415,7.360802
294419,7.738564
294424,7.709257
294425,7.477219
294426,7.769908
294437,7.189146
294439,6.946352
294441,6.666542
294442,7.116574
294444,6.930812
294446,7.492964
294449,7.104988
294450,7.681834
294453,7.145993
294454,7.319248
294457,7.533953
294460,7.51528
294461,7.425056
294465,6.940058
294466,7.5973
294471,7.302974
294472,7.718776
294477,7.717224
294479,7.232373
294480,7.534848
294481,7.408364
294482,7.615028
294484,7.500198
294492,7.29052
294495,7.150972
294500,7.189116
294501,7.585086
294503,7.281744
294505,7.230952
294506,8.11859
294507,7.108024
294508,7.628914
294518,7.345902
294521,7.60569
294531,7.599992
294532,7.195302
294535,7.60481
294539,7.15439
294548,7.026434
294549,7.210063
294550,6.851524
294551,7.230449
294552,7.518691
294557,6.933766
294562,7.739728
294563,7.027
294564,7.764096
294566,7.336292
294572,7.262822
294573,7.053962
294575,7.531827
294578,6.887921
294579,7.287174
294580,7.541551
294581,7.599954
294582,7.44907
294583,7.177438
294584,7.15001
294587,7.308236
294592,7.877486
294593,8.234227
294595,7.323068
294597,7.421561
294598,7.50568
294600,7.64668
294603,7.148922
294606,7.377613
294608,7.507302
294609,7.395671
294611,7.217166
294613,7.613754
294614,7.354803
294616,7.34246
294624,7.518758
294627,7.42508
294628,7.810539
294629,7.514382
294632,7.366912
294633,7.78888
294635,7.581382
294643,7.601786
294644,7.292278
294646,7.788233
294647,7.299742
294648,7.427708
294650,7.079782
294652,7.538733
294653,7.44392
294654,7.353382
294656,7.290612
294658,7.733272
294659,7.522707
294661,6.898158
294663,7.859576
294664,7.573777
294667,7.509254
294669,7.71935
294671,7.484236
294673,7.192538
294682,7.462792
294683,7.86424
294685,7.423228
294688,7.730497
294689,7.554018
294690,6.938194
294691,7.373839
294692,7.664185
294700,7.847306
294701,7.749642
294702,7.228624
294703,7.48221
294704,7.584344
294710,7.367068
294711,7.697686
294713,7.38197
294714,7.556412
294716,7.364968
294719,6.727464
294720,7.661444
294723,7.312774
294724,7.658694
294726,7.797421
294728,7.474528
294731,7.631073
294733,7.697199
294734,7.471956
294736,6.463492
294742,7.034278
294743,7.603466
294744,7.315958
294745,6.97409
294747,7.319986
294748,7.719442
294749,7.685746
294750,7.567404
294751,7.312824
294752,7.273315
294757,7.839528
294759,7.622362
294760,7.370088
294762,7.491755
294765,7.531252
294766,7.382015
294768,7.901773
294772,7.32348
294773,7.253348
294774,7.639104
294782,7.809296
294785,7.589712
294787,7.512763
294788,7.668226
294790,7.384326
294792,7.315575
294795,7.69303
294796,7.239799
294798,7.450726
294806,7.026124
294808,7.428356
294811,7.380084
294817,7.404514
294818,7.848192
294821,7.922817
294822,7.329978
294825,7.173088
294826,7.72467
294830,7.877283
294835,7.505243
294838,7.212122
294839,7.48469
294840,7.231712
294841,7.562934
294842,7.341622
294845,7.354942
294848,7.280139
294849,7.386722
294850,7.502398
294852,8.124489
294853,7.514974
294854,7.383959
294855,7.453148
294859,7.22905
294860,7.294438
294862,7.853262
294863,7.245015
294865,7.427875
294866,7.214516
294868,7.366327
294870,7.612667
294873,7.533282
294880,7.651833
294882,7.636361
294883,7.354789
294884,7.905919
294886,7.075264
294887,7.424684
294889,7.126652
294890,7.678593
294892,7.285732
294894,6.766444
294896,7.151382
294898,7.975426
294902,7.47539
294904,7.569491
294906,7.648017
294908,7.036416
294909,7.256638
294910,7.44951
294911,7.295404
294912,7.932526
294914,7.67876
294917,7.475578
294920,7.62702
294923,7.382188
294930,7.033738
294932,7.417078
294933,7.520336
294936,7.385298
294942,7.529688
294944,7.578399
294947,7.752936
294948,7.158954
294950,7.371744
294951,7.219915
294952,7.413904
294957,7.548484
294958,7.359962
294959,7.554522
294960,7.321388
294963,6.751976
294964,7.552039
294966,7.694902
294967,7.958935
294973,7.253708
294977,7.04396
294978,7.51493
294982,7.454216
294987,7.562978
294988,7.544446
294989,8.14356
294994,7.495948
295001,7.35923
295005,7.332323
295008,7.379022
295009,6.846521
295012,7.577871
295015,7.419392
295016,7.62062
295018,7.424382
295020,7.540291
295022,7.493859
295025,7.521134
295028,7.38387
295031,8.166672
295032,7.885934
295034,7.57508
295037,7.744035
295040,7.199226
295042,7.505738
295043,7.238314
295046,7.706757
295049,7.209824
295050,7.379821
295051,7.439722
295052,7.43782
295053,7.201648
295054,7.727534
295055,7.67396
295057,7.263542
295058,7.938166
295060,7.549737
295061,7.594993
295064,7.295896
295065,7.619838
295068,8.115288
295073,7.697818
295074,7.308296
295075,7.664166
295077,7.767612
295078,7.694952
295079,6.918414
295080,7.743567
295082,7.175762
295084,7.367864
295086,7.400792
295090,7.491884
295091,7.874551
